忠 患 1.000 怠 0.577 惑 0.500 悠 0.500 感 0.408 否 0.408 言 0.354 憩 0.354 悪 0.354 思 0.354
季 香 0.750 秀 0.750 委 0.750 菌 0.671 愁 0.671 森 0.500 奥 0.408 楽 0.378 集 0.354 薬 0.354
物 牲 0.577 牧 0.577 陽 0.408 腸 0.408 湯 0.408 揚 0.408 賜 0.378 特 0.378 傷 0.378 場 0.354
諮 次 0.707 吹 0.707 談 0.577 語 0.577 詔 0.577 詐 0.577 訪 0.577 記 0.577 託 0.577 訓 0.577
恵 思 0.707 宙 0.577 黄 0.567 笛 0.500 念 0.500 志 0.500 畳 0.447 愚 0.447 富 0.447 慈 0.408
致 到 0.857 倒 0.802 握 0.668 法 0.617 却 0.617 脚 0.571 社 0.567 吐 0.567 佳 0.567 仕 0.567
延 症 0.671 武 0.447 止 0.447 廷 0.365 建 0.338 庭 0.298 歴 0.258 開 0.224 圧 0.224 后 0.224
寸 団 0.707 遵 0.408 府 0.408 闘 0.354 腐 0.302 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000
命 含 0.750 合 0.750 令 0.750 倉 0.671 舎 0.612 答 0.612 今 0.577 登 0.530 零 0.500 谷 0.500
退 迫 0.500 日 0.500 連 0.447 遭 0.408 運 0.408 間 0.354 進 0.354 逐 0.354 逃 0.354 込 0.354
弊 幣 0.894 塁 0.365 楽 0.338 薬 0.316 率 0.316 弁 0.316 盗 0.258 市 0.258 姿 0.258 算 0.224
舌 憩 0.707 衷 0.577 喪 0.577 古 0.577 革 0.500 苦 0.500 掌 0.500 吉 0.500 告 0.447 克 0.447
且 一 0.577 互 0.408 自 0.333 正 0.333 本 0.333 末 0.333 未 0.333 士 0.333 土 0.333 両 0.333
揺 謡 0.843 採 0.707 授 0.667 援 0.632 浮 0.630 隠 0.589 彩 0.589 将 0.589 乳 0.589 穏 0.556
鐘 針 0.707 鏡 0.667 銑 0.643 鉢 0.624 鈴 0.624 銭 0.606 鈍 0.606 理 0.606 鎮 0.593 錘 0.593
宝 主 0.577 璽 0.500 寒 0.378 窯 0.354 穴 0.354 宇 0.354 宅 0.354 字 0.354 呈 0.354 聖 0.289
怠 台 0.816 蚕 0.577 惑 0.577 患 0.577 忠 0.577 態 0.516 愚 0.516 蛮 0.471 窓 0.471 慈 0.471
婚 娘 0.471 昨 0.408 明 0.408 姓 0.408 妨 0.408 妃 0.408 如 0.408 好 0.408 奴 0.408 唱 0.408
輪 輸 0.707 軽 0.668 陣 0.632 軸 0.632 軟 0.632 軒 0.632 軌 0.632 倫 0.632 論 0.577 轄 0.535
岳 兵 0.825 哲 0.750 質 0.707 誓 0.707 薪 0.640 暫 0.640 寧 0.433 予 0.433 岸 0.408 亭 0.401
方 芳 0.707 房 0.500 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000
机 殺 0.707 林 0.707 肌 0.500 棚 0.500 桟 0.500 桃 0.500 枚 0.500 村 0.500 材 0.500 杉 0.500
証 誕 0.845 詰 0.600 訂 0.600 政 0.600 論 0.548 誤 0.548 誌 0.548 詠 0.548 詞 0.548 征 0.548
派 脈 0.800 波 0.447 旅 0.447 浜 0.424 涯 0.400 漸 0.387 滅 0.365 減 0.365 祈 0.338 源 0.338
附 付 0.866 侍 0.408 得 0.378 防 0.354 郎 0.354 邪 0.354 耐 0.354 村 0.354 待 0.354 作 0.354
屈 山 0.500 島 0.354 尿 0.354 尾 0.354 幽 0.289 届 0.289 尽 0.289 尼 0.289 遅 0.224 層 0.224
賓 省 0.707 貝 0.612 賃 0.589 寡 0.589 費 0.535 買 0.530 貫 0.530 貢 0.530 県 0.530 員 0.530
飛 升 1.000 血 0.333 自 0.333 白 0.333 為 0.333 少 0.333 久 0.333 身 0.289 朱 0.258 失 0.258
寝 雪 0.365 荘 0.333 背 0.333 隻 0.289 装 0.289 穴 0.289 宇 0.289 宅 0.289 字 0.289 受 0.289
絞 郊 0.680 校 0.680 効 0.680 総 0.630 紛 0.630 紋 0.630 維 0.596 紺 0.596 細 0.596 紡 0.596
班 珍 0.516 球 0.471 現 0.471 理 0.436 珠 0.436 徴 0.436 環 0.408 狂 0.408 潤 0.333 祥 0.289
念 今 0.866 含 0.750 琴 0.671 恵 0.500 志 0.500 命 0.500 合 0.500 令 0.500 倉 0.447 舎 0.408
年 午 0.775 缶 0.600 否 0.548 県 0.447 斎 0.424 懸 0.424 百 0.400 告 0.400 介 0.400 置 0.365
拷 酵 0.589 都 0.589 教 0.589 均 0.589 諸 0.556 酷 0.544 掛 0.544 持 0.544 捨 0.504 域 0.504
慶 応 0.667 磨 0.504 床 0.500 麻 0.447 廊 0.447 底 0.447 広 0.447 唐 0.444 度 0.408 府 0.408
球 救 0.730 様 0.500 班 0.471 水 0.408 録 0.387 珍 0.365 漆 0.365 現 0.333 理 0.309 珠 0.309
的 酌 0.612 舶 0.612 泊 0.612 拍 0.612 伯 0.612 均 0.577 階 0.500 激 0.500 弱 0.471 約 0.463
羊 美 0.866 業 0.707 善 0.707 義 0.655 窯 0.612 養 0.548 金 0.516 呈 0.408 聖 0.333 全 0.333
斎 示 0.632 禁 0.566 文 0.548 宗 0.516 票 0.478 慰 0.478 崇 0.478 県 0.474 斉 0.424 年 0.424
五 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
列 例 0.894 残 0.750 殉 0.612 殖 0.567 殊 0.567 刑 0.500 副 0.447 愉 0.408 創 0.408 剣 0.408
悠 懲 0.530 患 0.500 忠 0.500 悪 0.354 思 0.354 忌 0.354 懸 0.316 怠 0.289 怒 0.289 忘 0.289
探 深 0.800 札 0.632 搾 0.548 控 0.548 読 0.447 親 0.447 税 0.447 林 0.447 操 0.447 換 0.447
貨 貸 0.730 貝 0.707 買 0.612 貫 0.612 貢 0.612 花 0.612 員 0.612 資 0.548 賀 0.548 責 0.548
倫 論 0.730 輪 0.632 偏 0.548 倹 0.548 低 0.516 吟 0.447 佳 0.447 体 0.447 但 0.447 仕 0.447
犬 大 0.577 丹 0.577 玉 0.333 尺 0.333 央 0.333 夫 0.333 及 0.333 丸 0.333 天 0.289 失 0.258
失 夫 0.775 大 0.447 十 0.447 垂 0.338 千 0.316 飛 0.258 血 0.258 自 0.258 白 0.258 犬 0.258
張 脹 0.667 帳 0.667 引 0.408 弱 0.333 限 0.289 眼 0.289 根 0.289 恨 0.289 強 0.289 弧 0.289
憶 億 0.857 暗 0.845 職 0.714 泣 0.676 位 0.676 識 0.668 韻 0.630 障 0.630 彰 0.630 陪 0.617
改 配 0.500 枚 0.500 放 0.500 妃 0.500 記 0.408 牧 0.408 攻 0.408 倣 0.408 胞 0.354 泡 0.354
蒸 暴 0.401 薫 0.378 永 0.378 昔 0.378 烈 0.338 共 0.338 荷 0.309 荘 0.309 茎 0.309 夢 0.309
参 器 0.516 奮 0.447 奪 0.447 奔 0.447 笑 0.365 寮 0.365 弁 0.316 台 0.316 髪 0.298 怠 0.258
雄 維 0.516 擁 0.516 離 0.436 雅 0.408 推 0.408 払 0.408 唯 0.408 准 0.408 仏 0.408 雑 0.333
駆 欧 0.671 枢 0.671 殴 0.600 騰 0.447 駐 0.400 駅 0.400 駄 0.400 騒 0.365 験 0.338 騎 0.338
免 象 0.548 見 0.408 色 0.408 急 0.408 兄 0.408 元 0.408 魚 0.365 負 0.365 突 0.365 空 0.365
恋 変 0.750 蛮 0.612 忘 0.577 六 0.577 赤 0.567 交 0.447 貴 0.408 意 0.408 恭 0.378 悪 0.354
毒 青 0.408 表 0.408 毎 0.408 害 0.408 貫 0.354 憲 0.354 実 0.354 契 0.354 責 0.316 素 0.316
何 伺 0.913 河 0.800 歌 0.800 詞 0.730 崎 0.730 嗣 0.730 騎 0.676 飼 0.632 停 0.632 訂 0.600
留 貿 0.676 累 0.400 愚 0.400 鬼 0.365 畜 0.365 蓄 0.338 番 0.316 思 0.316 弁 0.316 台 0.316
孝 老 0.772 者 0.714 考 0.668 造 0.617 圧 0.567 在 0.507 起 0.463 赴 0.463 廷 0.463 周 0.463
竜 立 0.756 音 0.676 翌 0.676 童 0.630 商 0.630 辛 0.617 意 0.617 帝 0.571 宰 0.571 襲 0.535
州 酬 0.894 弱 0.577 川 0.500 的 0.408 杯 0.408 往 0.408 順 0.378 補 0.354 氷 0.354 均 0.354
来 米 0.866 粛 0.632 本 0.577 末 0.577 未 0.577 木 0.500 一 0.500 朱 0.447 互 0.354 正 0.289
触 解 0.738 胎 0.548 濁 0.478 独 0.474 強 0.474 蛇 0.424 踊 0.423 講 0.423 鯨 0.422 猟 0.422
注 柱 0.750 住 0.750 駐 0.671 往 0.612 潤 0.577 洋 0.500 沢 0.500 泳 0.447 液 0.408 浦 0.408
火 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
独 強 0.750 蛇 0.671 騒 0.612 蚊 0.612 胎 0.577 治 0.577 始 0.577 濁 0.567 触 0.474 融 0.452
声 志 0.612 吉 0.612 走 0.548 至 0.548 寺 0.548 壱 0.548 告 0.548 去 0.548 壁 0.516 荘 0.500
米 来 0.866 木 0.577 粛 0.548 果 0.333 束 0.333 本 0.333 末 0.333 未 0.333 平 0.333 東 0.289
湿 顕 0.539 温 0.516 譜 0.447 混 0.447 洋 0.447 泊 0.447 潜 0.400 漫 0.400 漠 0.400 泣 0.400
儀 議 0.825 犠 0.825 餓 0.535 僕 0.535 祥 0.530 洋 0.530 伐 0.500 詳 0.474 様 0.433 撲 0.401
隅 偶 0.800 陳 0.400 陣 0.400 細 0.400 嘱 0.400 離 0.338 陰 0.338 醜 0.338 郷 0.338 転 0.338
箇 古 0.655 苦 0.567 答 0.463 筒 0.463 衷 0.436 喪 0.436 等 0.429 簿 0.401 管 0.401 革 0.378
順 煩 0.857 頒 0.802 項 0.802 頂 0.802 頼 0.756 領 0.756 傾 0.756 顧 0.717 類 0.717 額 0.717
粉 楼 0.612 料 0.612 数 0.548 類 0.516 隣 0.500 精 0.500 粗 0.500 粒 0.500 粋 0.500 紛 0.463
褐 渇 0.722 掲 0.722 喝 0.722 謁 0.668 複 0.577 初 0.530 階 0.433 裸 0.433 被 0.433 的 0.433
井 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
演 横 0.625 油 0.612 溶 0.433 洪 0.433 敷 0.433 沿 0.408 抽 0.408 貯 0.401 穂 0.401 港 0.401
甘 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
販 財 0.612 版 0.612 板 0.612 敗 0.612 則 0.612 仮 0.612 賊 0.548 測 0.548 損 0.548 慣 0.548
銭 鈍 0.857 針 0.857 鉛 0.802 錠 0.756 銘 0.756 銀 0.756 鉢 0.756 鈴 0.756 釣 0.756 鍛 0.717
錬 銀 0.738 鉢 0.738 銭 0.717 鈍 0.717 針 0.717 錯 0.700 鉛 0.671 錠 0.632 銘 0.632 鈴 0.632
顔 賠 0.714 韻 0.674 順 0.655 煩 0.655 類 0.639 頒 0.612 項 0.612 頂 0.612 願 0.609 顕 0.609
稲 穏 0.738 採 0.671 彩 0.671 暖 0.600 浮 0.598 秒 0.566 桜 0.566 隠 0.559 将 0.559 乳 0.559
便 硬 0.730 僧 0.600 伸 0.600 棟 0.447 押 0.447 岬 0.447 但 0.447 伯 0.447 陳 0.400 陣 0.400
雅 邪 0.500 推 0.500 唯 0.500 准 0.500 雑 0.408 雄 0.408 濯 0.408 曜 0.408 携 0.408 催 0.408
繊 結 0.746 経 0.704 織 0.667 緒 0.636 続 0.636 継 0.603 繕 0.572 組 0.570 縦 0.545 締 0.545
拍 舶 0.750 泊 0.750 伯 0.750 階 0.612 的 0.612 激 0.612 提 0.577 指 0.577 源 0.567 線 0.500
仕 佳 1.000 侍 0.816 社 0.750 吐 0.750 徒 0.707 待 0.707 径 0.707 倒 0.707 詰 0.671 涯 0.671
潔 紹 0.772 紛 0.714 維 0.676 紺 0.676 細 0.676 紡 0.676 紙 0.676 純 0.676 紅 0.676 紀 0.676
受 愛 0.750 妥 0.722 菜 0.625 営 0.625 奨 0.589 栄 0.577 学 0.577 労 0.577 爵 0.533 蛍 0.500
属 向 0.516 風 0.474 過 0.447 同 0.447 遇 0.400 居 0.400 局 0.400 屋 0.338 石 0.316 尿 0.316
鋭 鉛 0.746 銘 0.704 銃 0.696 銭 0.684 鈍 0.684 針 0.684 説 0.684 脱 0.684 悦 0.684 鏡 0.669
矯 知 0.837 橋 0.717 族 0.671 侯 0.671 短 0.667 疑 0.632 候 0.632 歓 0.600 権 0.600 擬 0.600
壱 売 0.676 志 0.671 吉 0.671 索 0.632 堂 0.632 走 0.600 至 0.600 寺 0.600 告 0.600 去 0.600
漁 鮮 0.722 鯨 0.680 潟 0.612 油 0.471 解 0.408 浄 0.408 泡 0.408 触 0.387 衡 0.369 汚 0.365
送 関 0.889 遂 0.596 逆 0.504 疾 0.504 医 0.504 痴 0.471 道 0.444 痘 0.408 達 0.378 闘 0.354
尉 款 0.617 襟 0.577 漂 0.577 標 0.577 際 0.516 擦 0.492 称 0.463 隷 0.453 叔 0.433 編 0.408
床 麻 0.894 磨 0.756 応 0.750 廊 0.671 底 0.671 広 0.671 摩 0.667 度 0.612 府 0.612 庁 0.612
掌 堂 0.825 挙 0.667 常 0.630 党 0.589 賞 0.556 舌 0.500 尚 0.500 吉 0.500 誉 0.471 蛍 0.471
北 状 0.447 壮 0.447 比 0.354 将 0.354 脂 0.289 指 0.289 批 0.289 化 0.289 雌 0.250 能 0.250
宜 査 0.671 畳 0.600 賓 0.474 面 0.447 県 0.447 寡 0.447 具 0.447 富 0.400 宣 0.400 置 0.365
弟 第 0.548 費 0.463 年 0.365 介 0.365 界 0.333 奥 0.333 否 0.333 兼 0.309 首 0.289 窮 0.272
春 泰 0.500 晶 0.500 奉 0.500 奏 0.408 是 0.354 星 0.354 旨 0.354 冒 0.354 盟 0.289 昆 0.289
欧 枢 0.750 駆 0.671 殴 0.671 炊 0.354 次 0.354 吹 0.354 刈 0.354 対 0.289 姫 0.289 飲 0.250
報 執 0.763 培 0.671 辞 0.632 境 0.572 泣 0.566 暗 0.566 位 0.566 障 0.527 彰 0.527 陪 0.516
紳 細 0.791 練 0.750 維 0.632 紺 0.632 紡 0.632 紙 0.632 純 0.632 紅 0.632 紀 0.632 糾 0.632
徴 微 0.668 往 0.617 仙 0.535 役 0.507 徹 0.504 復 0.463 後 0.463 征 0.463 彼 0.463 班 0.436
狂 班 0.408 猫 0.408 猛 0.408 潤 0.408 祥 0.354 獲 0.354 猶 0.354 独 0.354 狩 0.354 犯 0.354
態 罷 0.800 育 0.600 背 0.548 青 0.516 脅 0.516 胃 0.516 肯 0.516 怠 0.516 骨 0.400 肩 0.400
廊 応 0.671 床 0.671 麻 0.600 底 0.600 広 0.600 度 0.548 府 0.548 庁 0.548 席 0.548 磨 0.507
才 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
菌 香 0.671 秀 0.671 季 0.671 委 0.671 愁 0.600 葉 0.516 薬 0.474 菜 0.474 菓 0.447 芝 0.447
桑 森 0.500 査 0.500 禁 0.447 棄 0.378 整 0.378 集 0.354 条 0.354 三 0.354 璽 0.333 籍 0.316
返 反 0.866 迅 0.577 皮 0.577 疲 0.500 度 0.408 逓 0.378 近 0.378 遮 0.354 進 0.354 逝 0.354
南 辛 0.365 奥 0.365 喜 0.365 義 0.338 宰 0.338 墜 0.338 芋 0.316 章 0.316 幸 0.316 宇 0.316
闘 痘 0.722 問 0.500 遂 0.474 関 0.471 閲 0.401 逆 0.401 閣 0.354 開 0.354 道 0.354 送 0.354
囚 囲 0.500 困 0.500 団 0.500 図 0.408 因 0.408 回 0.408 四 0.408 圏 0.354 国 0.354 肉 0.316
散 措 0.548 惜 0.548 借 0.548 洪 0.500 愉 0.500 供 0.500 諭 0.463 港 0.463 撤 0.463 殿 0.433
霧 雷 0.632 雪 0.632 需 0.577 雲 0.577 霜 0.535 電 0.535 雰 0.535 曇 0.535 霊 0.500 震 0.500
八 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
召 照 0.707 言 0.500 品 0.500 呈 0.500 台 0.500 足 0.408 衷 0.408 聖 0.408 架 0.408 怠 0.408
称 秒 0.676 襟 0.668 租 0.617 穂 0.571 稚 0.567 移 0.567 科 0.567 秋 0.567 私 0.567 和 0.567
荷 奇 0.730 寄 0.667 亭 0.463 哲 0.433 誓 0.408 英 0.408 苦 0.408 若 0.408 花 0.408 昔 0.408
秋 稚 0.750 移 0.750 科 0.750 私 0.750 和 0.750 利 0.750 程 0.671 秘 0.671 秒 0.671 誘 0.612
使 何 0.600 倹 0.548 倍 0.548 伺 0.548 信 0.516 低 0.516 停 0.474 味 0.447 吟 0.447 吐 0.447
刀 辺 0.707 刃 0.577 超 0.378 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000
各 客 0.866 落 0.775 露 0.500 言 0.408 条 0.408 品 0.408 呈 0.408 台 0.408 召 0.408 覆 0.385
芋 芽 0.500 芳 0.500 宇 0.500 葉 0.408 苗 0.408 岸 0.408 午 0.408 藩 0.354 菓 0.354 草 0.354
褒 袋 0.548 哀 0.548 衰 0.500 衷 0.471 衣 0.471 架 0.471 享 0.471 高 0.408 豪 0.408 森 0.408
化 靴 0.655 傾 0.577 比 0.408 作 0.408 休 0.408 伐 0.408 件 0.408 代 0.408 仙 0.408 他 0.408
甚 覧 0.433 見 0.408 兄 0.408 元 0.408 突 0.365 空 0.365 究 0.365 児 0.365 克 0.365 鬼 0.333
採 彩 0.875 穏 0.707 揺 0.707 授 0.707 稲 0.671 援 0.671 浮 0.668 桜 0.632 隠 0.625 将 0.625
斥 斤 0.866 近 0.802 匠 0.802 逝 0.750 庁 0.577 后 0.530 序 0.471 逓 0.401 圧 0.354 可 0.354
洪 港 0.926 供 0.833 殿 0.722 満 0.548 措 0.548 惜 0.548 借 0.548 爆 0.544 散 0.500 沿 0.471
瀬 頼 0.949 順 0.717 煩 0.717 類 0.700 額 0.700 頒 0.671 項 0.671 頂 0.671 頭 0.667 領 0.632
箱 算 0.671 想 0.671 策 0.600 霜 0.507 築 0.474 簡 0.447 篤 0.447 筋 0.447 笛 0.447 森 0.447
騰 謄 0.500 勝 0.500 駐 0.447 駆 0.447 駅 0.447 駄 0.447 騒 0.408 験 0.378 騎 0.378 豚 0.354
茶 葉 0.516 谷 0.447 菓 0.447 草 0.447 苦 0.447 森 0.447 傘 0.447 藻 0.400 華 0.400 菌 0.400
格 酪 0.750 略 0.750 絡 0.567 路 0.530 礎 0.500 燥 0.500 枯 0.500 林 0.500 操 0.500 和 0.500
沿 浴 0.775 溶 0.707 船 0.667 沼 0.667 治 0.667 渦 0.577 沖 0.577 瀬 0.548 訟 0.516 湾 0.516
病 肉 0.676 腐 0.456 座 0.401 症 0.378 同 0.378 痘 0.309 癒 0.286 疾 0.286 痴 0.267 囚 0.267
壇 垣 0.684 培 0.640 堤 0.615 坑 0.615 吐 0.603 塩 0.570 域 0.570 境 0.545 詰 0.539 封 0.539
筆 書 0.802 妻 0.668 争 0.625 答 0.433 筒 0.433 笑 0.433 等 0.401 管 0.375 簡 0.354 篤 0.354
詐 談 0.667 語 0.667 詔 0.667 訪 0.667 記 0.667 託 0.667 訓 0.667 討 0.667 計 0.667 信 0.667
握 致 0.668 到 0.668 倒 0.625 法 0.577 掛 0.577 持 0.577 却 0.577 脚 0.535 捨 0.535 社 0.530
慢 漫 0.800 恨 0.447 撮 0.400 憎 0.400 惜 0.400 恒 0.400 暇 0.365 捜 0.365 怪 0.365 軽 0.338
日 間 0.707 暦 0.577 旬 0.577 厚 0.577 退 0.500 迫 0.500 連 0.447 層 0.447 遭 0.408 運 0.408
武 症 0.500 止 0.500 延 0.447 歴 0.289 弐 0.289 開 0.250 式 0.250 圧 0.250 后 0.250 同 0.250
牛 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000 鶏 0.000
浪 娘 0.833 限 0.612 眼 0.612 根 0.612 恨 0.612 即 0.548 既 0.500 温 0.471 旧 0.471 郷 0.463
早 草 0.866 卓 0.707 章 0.612 替 0.577 晶 0.577 軍 0.471 量 0.436 輩 0.436 暑 0.436 墾 0.436
猿 吐 0.756 詰 0.676 酷 0.617 誌 0.617 調 0.571 詩 0.571 煙 0.571 捨 0.571 彫 0.571 塩 0.571
槽 濃 0.433 胆 0.408 棟 0.408 根 0.408 林 0.408 朽 0.408 担 0.408 抹 0.408 妹 0.408 味 0.408
匁 与 0.354 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000 黒 0.000 黄 0.000 麻 0.000 麦 0.000 麗 0.000
銀 銭 0.756 鈍 0.756 針 0.756 錯 0.738 錬 0.738 鉛 0.707 錠 0.667 銘 0.667 鉢 0.667 鈴 0.667
肌 豚 0.500 肪 0.500 肥 0.500 肝 0.500 棚 0.500 机 0.500 朗 0.500 明 0.500 般 0.408 航 0.408
渓 鶏 0.804 浮 0.756 潜 0.596 隠 0.589 採 0.589 彩 0.589 将 0.589 乳 0.589 穏 0.556 瞬 0.556
鎖 鉛 0.746 銭 0.684 鈍 0.684 針 0.684 鎮 0.669 錠 0.603 銘 0.603 銀 0.603 鉢 0.603 鈴 0.603
喚 換 0.889 隔 0.527 晩 0.504 融 0.503 祝 0.447 況 0.447 唆 0.408 別 0.385 説 0.378 誇 0.378
墜 喜 0.772 塑 0.630 志 0.567 吉 0.567 幸 0.535 堕 0.535 走 0.507 豆 0.507 至 0.507 寺 0.507
範 撃 0.556 軍 0.544 量 0.504 輩 0.504 節 0.504 等 0.504 暫 0.503 簡 0.500 笛 0.500 簿 0.471
撤 徹 0.756 能 0.567 払 0.535 擁 0.507 流 0.463 散 0.463 捕 0.463 胎 0.436 抗 0.436 絹 0.429
輩 軍 0.617 罪 0.567 悲 0.567 範 0.504 撃 0.504 扉 0.463 暫 0.456 早 0.436 量 0.429 草 0.378
催 仙 0.816 徴 0.436 雅 0.408 推 0.408 微 0.408 唯 0.408 准 0.408 作 0.408 休 0.408 伐 0.408
帳 脹 0.667 張 0.667 帽 0.333 刷 0.333 制 0.333 限 0.289 肺 0.289 眼 0.289 根 0.289 恨 0.289
十 千 0.707 夫 0.577 士 0.577 土 0.577 車 0.500 手 0.500 里 0.447 失 0.447 重 0.378 垂 0.378
密 懲 0.474 惑 0.447 息 0.447 宮 0.447 缶 0.400 愁 0.400 窓 0.365 寧 0.365 官 0.365 崇 0.338
手 千 0.707 士 0.577 土 0.577 重 0.567 十 0.500 一 0.500 里 0.447 垂 0.378 互 0.354 正 0.289
緊 糸 0.756 累 0.676 素 0.676 羅 0.617 系 0.617 紫 0.571 繭 0.535 繁 0.535 索 0.535 懸 0.478
背 罷 0.548 態 0.548 青 0.471 脅 0.471 胃 0.471 肯 0.471 骨 0.365 育 0.365 肩 0.365 肖 0.365
忌 悪 0.500 思 0.500 怠 0.408 怒 0.408 忘 0.408 巻 0.408 憲 0.354 想 0.354 惑 0.354 悲 0.354
角 魚 0.507 胃 0.436 色 0.378 急 0.378 負 0.338 象 0.338 界 0.309 免 0.309 番 0.267 思 0.267
取 撮 0.775 恥 0.408 奴 0.408 収 0.408 般 0.333 没 0.333 服 0.333 投 0.333 設 0.289 肢 0.289
静 浄 0.804 津 0.570 律 0.533 健 0.533 郡 0.456 清 0.452 晴 0.452 情 0.452 糖 0.435 隷 0.418
海 梅 0.750 敏 0.750 悔 0.750 侮 0.750 濫 0.408 酒 0.354 淡 0.354 浅 0.354 汽 0.354 池 0.354
祝 況 0.800 説 0.676 脱 0.676 悦 0.676 競 0.632 礼 0.632 視 0.600 税 0.596 唆 0.548 鋭 0.539
拠 抗 0.667 投 0.667 搬 0.577 肌 0.408 机 0.408 推 0.408 挑 0.408 把 0.408 払 0.408 隆 0.333
拾 搭 0.913 捨 0.676 吟 0.671 給 0.632 塔 0.632 険 0.548 論 0.548 検 0.548 創 0.548 剣 0.548
六 交 0.775 恋 0.577 変 0.577 貴 0.471 蛮 0.471 赤 0.436 貝 0.333 衣 0.333 盲 0.333 文 0.333
平 干 0.577 米 0.333 来 0.289 我 0.289 半 0.289 粛 0.183 齢 0.000 鼻 0.000 鼓 0.000 黙 0.000
絵 維 0.632 紺 0.632 細 0.632 紡 0.632 紙 0.632 純 0.632 紅 0.632 紀 0.632 糾 0.632 給 0.625
鳴 鶏 0.452 礁 0.447 騒 0.408 験 0.378 騎 0.378 如 0.354 唱 0.354 唯 0.354 吹 0.354 叫 0.354
職 暗 0.845 識 0.802 織 0.717 憶 0.714 億 0.714 泣 0.676 位 0.676 韻 0.630 障 0.630 彰 0.630
書 筆 0.802 妻 0.714 争 0.668 百 0.507 暑 0.429 宿 0.429 著 0.401 署 0.401 煮 0.401 香 0.378
楽 薬 0.935 香 0.567 習 0.567 皇 0.567 皆 0.507 百 0.507 泉 0.507 宿 0.429 秀 0.378 森 0.378
尊 導 0.283 羊 0.258 守 0.258 美 0.224 立 0.224 専 0.224 奪 0.224 音 0.200 金 0.200 辱 0.200
明 脂 0.816 腹 0.707 胆 0.707 晴 0.707 膜 0.632 朝 0.632 腸 0.577 潮 0.577 豚 0.500 肪 0.500
冗 豪 0.354 盤 0.354 憲 0.354 骨 0.316 雷 0.316 雪 0.316 畳 0.316 壱 0.316 写 0.316 需 0.289
夜 冬 0.516 多 0.447 変 0.447 袋 0.400 褒 0.365 裂 0.338 然 0.338 熟 0.316 条 0.316 覆 0.298
覧 見 0.707 監 0.632 寛 0.577 覚 0.471 賢 0.433 甚 0.433 堅 0.433 光 0.433 売 0.401 先 0.375
炭 岸 0.577 炎 0.500 崩 0.354 岳 0.354 災 0.289 岩 0.289 茂 0.250 辱 0.224 缶 0.224 愁 0.224
徳 聴 0.800 懐 0.507 心 0.447 壊 0.447 佳 0.447 仕 0.447 誌 0.365 値 0.365 個 0.365 侍 0.365
砲 胞 0.671 泡 0.671 抱 0.671 飽 0.548 記 0.516 拓 0.516 別 0.516 礎 0.447 確 0.447 拘 0.447
舶 泊 0.750 拍 0.750 伯 0.750 階 0.612 的 0.612 激 0.612 源 0.567 線 0.500 綿 0.500 願 0.452
殻 穀 0.816 怪 0.667 塚 0.667 坑 0.667 軽 0.617 坂 0.617 社 0.612 吐 0.612 佳 0.612 仕 0.612
携 推 0.816 扱 0.577 擁 0.516 雅 0.408 挑 0.408 把 0.408 払 0.408 唯 0.408 准 0.408 雑 0.333
遂 逆 0.676 逐 0.632 道 0.596 送 0.596 痘 0.548 達 0.507 闘 0.474 関 0.447 迷 0.447 廉 0.447
婆 怒 0.516 努 0.516 隻 0.316 準 0.258 染 0.258 文 0.258 支 0.258 岸 0.258 宴 0.258 安 0.258
廉 底 0.596 唐 0.556 庁 0.544 康 0.503 応 0.500 床 0.500 座 0.471 庸 0.462 麻 0.447 遂 0.447
届 田 0.577 画 0.516 層 0.516 尿 0.408 尾 0.408 慮 0.333 尽 0.333 尼 0.333 虜 0.289 膚 0.289
慌 忙 0.707 流 0.500 硫 0.463 川 0.408 惜 0.365 懐 0.309 憶 0.309 憤 0.309 性 0.289 嘆 0.289
族 知 0.802 侯 0.750 疑 0.707 候 0.707 矯 0.671 歓 0.671 権 0.671 擬 0.671 勧 0.671 凝 0.671
